Report ID,Ticket Open Time,Ticket Resp Time,Issue Res Time,Operator,Manager,Channel,State,Service Name,Fault Type,response_seconds,resolution_minutes,resolution_category
AXA-20201216-2696-WiFi6,2020-12-16 13:07:29,2020-12-16 13:17:05,2020-12-16 17:24:27,Bola,Victor,Chatbot,NASARAWA,WiFI - 6,Customers End,576.0,247.36666666666667,Critical
AXA-20201203-2950-WiFi7,2020-12-03 09:13:51,2020-12-03 09:21:39,2020-12-03 13:29:01,Paul,Seun,Email,KWARA,WiFI - 7,Customers End,468.0,247.36666666666667,Critical
AXA-20201208-2206-CBS,2020-12-08 15:22:49,2020-12-08 15:30:17,2020-12-08 19:37:38,Bola,Victor,USSD,KANO,Cloud-based services,Customers End,448.0,247.35,Critical
AXA-20201204-4896-MCON,2020-12-04 10:53:59,2020-12-04 11:01:08,2020-12-04 15:08:28,Ore,Seun,Email,KEBBI,M Connect,Customers End,429.0,247.33333333333334,Critical
AXA-20201212-3892-WiFi5,2020-12-12 11:28:50,2020-12-12 11:38:55,2020-12-12 15:46:14,Segun,Seun,Chatbot,OYO,WiFI - 5,Customers End,605.0,247.31666666666666,Critical
AXA-20201216-2949-MAC,2020-12-16 10:03:24,2020-12-16 10:11:01,2020-12-16 14:18:20,Sekina,Victor,Social Media,KANO,Metro Area Connect,Customers End,457.0,247.31666666666666,Critical
AXA-20201225-3442-WiFi4,2020-12-25 12:16:03,2020-12-25 12:25:23,2020-12-25 16:32:41,Tunde,Victor,Social Media,DELTA,WiFI - 4,Line damage,560.0,247.3,Critical
AXA-20201215-5853-MAC,2020-12-15 09:39:41,2020-12-15 09:39:47,2020-12-15 13:47:03,Atiku,Victor,Chatbot,PLATEAU,Metro Area Connect,Customers End,6.0,247.26666666666668,Critical
AXA-20201210-4182-WLESS,2020-12-10 08:54:08,2020-12-10 08:59:51,2020-12-10 13:07:04,Sola,Wale,WebForm,KANO,Wireless,Customers End,343.0,247.21666666666667,Critical
AXA-20201219-2258-WiFi7,2020-12-19 13:46:05,2020-12-19 13:56:19,2020-12-19 18:03:27,John,Victor,Phone Call,NIGER,WiFI - 7,Support network failures,614.0,247.13333333333333,Critical
AXA-20201226-4736-WLESS,2020-12-26 15:22:50,2020-12-26 15:32:34,2020-12-26 19:39:40,Myers,Kerry,Chatbot,IMO,Wireless,Customers End,584.0,247.1,Critical
AXA-20201207-4607-HSE,2020-12-07 15:11:44,2020-12-07 15:16:24,2020-12-07 19:23:29,Goodluck,Kerry,Social Media,YOBE,High speed Internet,Line damage,280.0,247.08333333333334,Critical
AXA-20201231-1430-VOICE,,2020-12-31 10:44:53,2020-12-31 14:51:41,Amelia,Kerry,Social Media,CROSS RIVER,Voice,Customers End,,246.8,Critical
AXA-20201201-5590-HSE,2020-12-01 08:04:12,2020-12-01 08:09:57,2020-12-01 12:16:42,Amelia,Kerry,Social Media,GOMBE,High speed Internet,Customers End,345.0,246.75,Critical
AXA-20201223-5324-C100,2020-12-23 08:04:34,2020-12-23 08:14:21,2020-12-23 12:21:01,Tunde,Victor,Phone Call,OYO,Cloud100,Customers End,587.0,246.66666666666666,Critical
AXA-20201230-1732-WLESS,,2020-12-30 19:13:43,2020-12-30 23:20:19,Kola,Wale,Social Media,DELTA,Wireless,Routine Service,,246.6,Critical
AXA-20201215-5685-MAC,2020-12-15 14:38:40,2020-12-15 14:49:17,2020-12-15 18:55:50,Bola,Victor,Social Media,ANAMBRA,Metro Area Connect,Routine Service,637.0,246.55,Critical
AXA-20201213-5905-WiFi6,2020-12-13 11:15:39,2020-12-13 11:16:59,2020-12-13 15:23:19,Paul,Seun,USSD,TARABA,WiFI - 6,Routine Service,80.0,246.33333333333334,Critical
AXA-20201201-2214-WLESS,2020-12-01 11:54:01,2020-12-01 11:55:12,2020-12-01 16:01:32,Kingsley,Kerry,Social Media,YOBE,Wireless,Support network failures,71.0,246.33333333333334,Critical
AXA-20201207-5151-WiFi5,2020-12-07 08:27:59,2020-12-07 08:38:28,2020-12-07 12:44:45,Atiku,Victor,Chatbot,ONDO,WiFI - 5,Line damage,629.0,246.28333333333333,Critical
AXA-20201215-4470-WLESS,2020-12-15 13:52:21,2020-12-15 14:00:54,2020-12-15 18:07:04,Bukky,Wale,Email,ZAMFARA,Wireless,Not Specified,513.0,246.16666666666666,Critical
AXA-20201203-4525-WLESS,2020-12-03 12:03:40,2020-12-03 12:09:15,2020-12-03 16:15:22,Brenda,Kerry,USSD,OYO,Wireless,Customers End,335.0,246.11666666666667,Critical
AXA-20201231-1326-WLESS,,2020-12-31 17:42:29,2020-12-31 21:48:16,Goodluck,Kerry,Social Media,ONDO,Wireless,Line damage,,245.78333333333333,Critical
AXA-20201210-5171-WiFi10,2020-12-10 08:32:01,2020-12-10 08:32:12,2020-12-10 12:37:55,Jonathan,Kerry,USSD,AKWA IBOM,WiFI - 10,Customers End,11.0,245.71666666666667,Critical
AXA-20201231-1948-WLESS,,2020-12-31 20:00:46,2021-01-01 00:06:27,Tunde,Victor,Social Media,PLATEAU,Wireless,Routine Service,,245.68333333333334,Critical
AXA-20201203-2709-HSE,2020-12-03 10:53:14,2020-12-03 10:56:45,2020-12-03 15:02:26,Habeeb,Victor,Social Media,ANAMBRA,High speed Internet,Line damage,211.0,245.68333333333334,Critical
AXA-20201229-1410-WLESS,,2020-12-29 15:49:09,2020-12-29 19:54:39,Kingsley,Kerry,USSD,FCT ABUJA,Wireless,Customers End,,245.5,Critical
AXA-20201209-4679-CBS,2020-12-09 12:06:28,2020-12-09 12:14:38,2020-12-09 16:20:08,Goodluck,Kerry,WebForm,OGUN,Cloud-based services,hardware failure,490.0,245.5,Critical
AXA-20201211-4764-WiFi11,2020-12-11 11:51:35,2020-12-11 11:55:10,2020-12-11 16:00:40,Brenda,Kerry,WebForm,DELTA,WiFI - 11,Line damage,215.0,245.5,Critical
AXA-20201204-5182-WiFi8,2020-12-04 14:14:06,2020-12-04 14:17:49,2020-12-04 18:23:18,Brenda,Kerry,Phone Call,BORNO,WiFI - 8,Line damage,223.0,245.48333333333332,Critical
AXA-20201219-5964-WiFi3,2020-12-19 11:48:07,2020-12-19 11:54:28,2020-12-19 15:59:56,Kingsley,Kerry,Chatbot,ENUGU,WiFI - 3,Intrusions,381.0,245.46666666666667,Critical
AXA-20201229-1135-WLESS,,2020-12-29 20:45:30,2020-12-30 00:50:53,Sheg,Seun,Social Media,KANO,Wireless,Customers End,,245.38333333333333,Critical
AXA-20201227-3707-CBS,2020-12-27 09:04:48,2020-12-27 09:12:18,2020-12-27 13:17:41,Tunde,Victor,USSD,BORNO,Cloud-based services,Customers End,450.0,245.38333333333333,Critical
AXA-20201231-1699-WLESS,,2020-12-31 13:21:35,2020-12-31 17:26:54,Sekina,Victor,Social Media,ONDO,Wireless,Customers End,,245.31666666666666,Critical
AXA-20201220-5429-ICS,2020-12-20 10:26:27,2020-12-20 10:27:37,2020-12-20 14:32:54,Boye,Wale,Phone Call,ONDO,Interconnection Services,Customers End,70.0,245.28333333333333,Critical
AXA-20201213-3681-C95,2020-12-13 08:43:02,2020-12-13 08:43:38,2020-12-13 12:48:54,Habeeb,Victor,USSD,EDO,Cloud95,Customers End,36.0,245.26666666666668,Critical
AXA-20201203-5737-WiFi9,2020-12-03 12:20:18,2020-12-03 12:24:32,2020-12-03 16:29:48,Amelia,Kerry,Email,OGUN,WiFI - 9,Customers End,254.0,245.26666666666668,Critical
AXA-20201231-1879-MCON,,2020-12-31 03:08:27,2020-12-31 07:13:40,Jonathan,Kerry,Social Media,OGUN,M Connect,Line damage,,245.21666666666667,Critical
AXA-20201211-3691-C100,2020-12-11 08:56:59,2020-12-11 09:05:14,2020-12-11 13:10:24,Bukky,Wale,Email,OGUN,Cloud100,Line damage,495.0,245.16666666666666,Critical
AXA-20201210-4287-WLESS,2020-12-10 09:05:53,2020-12-10 09:11:25,2020-12-10 13:16:11,Bola,Victor,WebForm,LAGOS,Wireless,Not Specified,332.0,244.76666666666668,Critical
AXA-20201218-3125-WiFi3,2020-12-18 09:05:08,2020-12-18 09:11:17,2020-12-18 13:16:00,Myers,Kerry,Email,RIVERS,WiFI - 3,Line damage,369.0,244.71666666666667,Critical
AXA-20201231-1336-WLESS,,2020-12-31 00:52:15,2020-12-31 04:56:57,Atiku,Victor,Social Media,PLATEAU,Wireless,Line damage,,244.7,Critical
AXA-20201206-2917-WiFi5,2020-12-06 13:48:33,2020-12-06 13:50:00,2020-12-06 17:54:41,Segun,Seun,USSD,DELTA,WiFI - 5,Customers End,87.0,244.68333333333334,Critical
AXA-20201203-2687-WLESS,2020-12-03 09:54:08,2020-12-03 09:59:47,2020-12-03 14:04:25,Bola,Victor,Phone Call,GOMBE,Wireless,Customers End,339.0,244.63333333333333,Critical
AXA-20201214-5184-C100,2020-12-14 13:27:58,2020-12-14 13:35:24,2020-12-14 17:39:54,Sola,Wale,USSD,ENUGU,Cloud100,Not Specified,446.0,244.5,Critical
AXA-20201206-5242-MCON,2020-12-06 15:21:13,2020-12-06 15:29:01,2020-12-06 19:33:29,Sekina,Victor,Social Media,KANO,M Connect,Routine Service,468.0,244.46666666666667,Critical
AXA-20201209-4256-WLESS,2020-12-09 13:12:08,2020-12-09 13:14:33,2020-12-09 17:18:58,Goodluck,Kerry,Email,ADAMAWA,Wireless,Support network failures,145.0,244.41666666666666,Critical
AXA-20201222-5125-WiFi10,2020-12-22 11:45:54,2020-12-22 11:56:36,2020-12-22 16:01:01,Segun,Seun,Social Media,RIVERS,WiFI - 10,Routine Service,642.0,244.41666666666666,Critical
AXA-20201202-4167-WiFi8,2020-12-02 08:49:13,2020-12-02 08:59:55,2020-12-02 13:04:19,Vitus,Seun,WebForm,ANAMBRA,WiFI - 8,Line damage,642.0,244.4,Critical
AXA-20201211-2278-WiFi3,2020-12-11 09:54:47,2020-12-11 09:58:55,2020-12-11 14:03:15,Vitus,Seun,Phone Call,DELTA,WiFI - 3,Line damage,248.0,244.33333333333334,Critical
AXA-20201231-1955-WLESS,,2020-12-31 22:57:29,2021-01-01 03:01:47,Kola,Wale,Social Media,ENUGU,Wireless,Customers End,,244.3,Critical
AXA-20201216-5572-WiFi10,2020-12-16 08:25:06,2020-12-16 08:35:53,2020-12-16 12:40:11,Sherifat,Victor,Chatbot,GOMBE,WiFI - 10,Routine Service,647.0,244.3,Critical
AXA-20201231-1181-HSE,,2020-12-31 22:26:51,2021-01-01 02:31:07,Bola,Victor,Social Media,KANO,High speed Internet,Not Specified,,244.26666666666668,Critical
AXA-20201219-6013-WiFi8,2020-12-19 08:32:09,2020-12-19 08:41:17,2020-12-19 12:45:31,Mary,Wale,Email,ADAMAWA,WiFI - 8,Routine Service,548.0,244.23333333333332,Critical
AXA-20201201-3907-HSE,2020-12-01 11:13:03,2020-12-01 11:15:41,2020-12-01 15:19:44,Bukky,Wale,WebForm,PLATEAU,High speed Internet,hardware failure,158.0,244.05,Critical
AXA-20201223-4789-EVOICE,2020-12-23 14:31:44,2020-12-23 14:33:07,2020-12-23 18:37:10,Atiku,Victor,Social Media,ADAMAWA,EVoice,Customers End,83.0,244.05,Critical
AXA-20201212-3457-WiFi7,2020-12-12 13:17:53,2020-12-12 13:28:15,2020-12-12 17:32:03,Akin,Wale,Email,PLATEAU,WiFI - 7,Not Specified,622.0,243.8,Critical
AXA-20201223-4469-MCON,2020-12-23 14:58:28,2020-12-23 14:58:43,2020-12-23 19:02:28,Bola,Victor,Email,OGUN,M Connect,Router Failure,15.0,243.75,Critical
AXA-20201223-5259-MCON,2020-12-23 08:20:13,2020-12-23 08:30:28,2020-12-23 12:34:09,John,Victor,Phone Call,KANO,M Connect,Customers End,615.0,243.68333333333334,Critical
AXA-20201210-4382-WiFi9,2020-12-10 14:28:27,2020-12-10 14:28:43,2020-12-10 18:32:22,Brenda,Kerry,Chatbot,DELTA,WiFI - 9,Customers End,16.0,243.65,Critical
AXA-20201219-2731-WiFi7,2020-12-19 11:26:31,2020-12-19 11:35:01,2020-12-19 15:38:31,Atiku,Victor,USSD,ANAMBRA,WiFI - 7,Not Specified,510.0,243.5,Critical
AXA-20201231-1126-WLESS,,2020-12-31 16:50:37,2020-12-31 20:54:02,Atiku,Victor,Social Media,ANAMBRA,Wireless,Not Specified,,243.41666666666666,Critical
AXA-20201229-1412-CBS,,2020-12-29 15:41:41,2020-12-29 19:44:59,Vitus,Seun,USSD,DELTA,Cloud-based services,hardware failure,,243.3,Critical
AXA-20201231-1369-WLESS,,2020-12-31 19:16:21,2020-12-31 23:19:32,Jonathan,Kerry,Social Media,PLATEAU,Wireless,Routine Service,,243.18333333333334,Critical
AXA-20201230-1521-HSE,,2020-12-30 10:11:34,2020-12-30 14:14:40,Bola,Victor,Social Media,EDO,High speed Internet,hardware failure,,243.1,Critical
AXA-20201212-4536-WiFi9,2020-12-12 12:26:19,2020-12-12 12:35:28,2020-12-12 16:38:33,Sherifat,Victor,WebForm,PLATEAU,WiFI - 9,hardware failure,549.0,243.08333333333334,Critical
AXA-20201208-5472-C100,2020-12-08 13:03:35,2020-12-08 13:13:09,2020-12-08 17:16:12,John,Victor,Social Media,LAGOS,Cloud100,Not Specified,574.0,243.05,Critical
AXA-20201208-4140-EVOICE,2020-12-08 11:30:53,2020-12-08 11:33:00,2020-12-08 15:35:46,Jonathan,Kerry,USSD,OYO,EVoice,Line damage,127.0,242.76666666666668,Critical
AXA-20201230-1111-HSE,,2020-12-30 10:43:15,2020-12-30 14:46:01,Habeeb,Victor,Social Media,LAGOS,High speed Internet,Customers End,,242.76666666666668,Critical
AXA-20201207-5383-C100,2020-12-07 11:08:46,2020-12-07 11:09:26,2020-12-07 15:12:10,Bukky,Wale,Email,TARABA,Cloud100,Routine Service,40.0,242.73333333333332,Critical
AXA-20201212-6067-WiFi3,2020-12-12 08:15:42,2020-12-12 08:25:56,2020-12-12 12:28:38,Jennifer,Kerry,Email,RIVERS,WiFI - 3,Customers End,614.0,242.7,Critical
AXA-20201215-5813-WiFi6,2020-12-15 10:27:36,2020-12-15 10:29:44,2020-12-15 14:32:25,John,Victor,Email,ANAMBRA,WiFI - 6,Customers End,128.0,242.68333333333334,Critical
AXA-20201221-3648-WiFi10,2020-12-21 12:37:02,2020-12-21 12:40:36,2020-12-21 16:43:16,Bukky,Wale,WebForm,DELTA,WiFI - 10,Customers End,214.0,242.66666666666666,Critical
AXA-20201204-3410-WiFi8,2020-12-04 09:00:30,2020-12-04 09:10:00,2020-12-04 13:12:40,Jonathan,Kerry,Chatbot,FCT ABUJA,WiFI - 8,Customers End,570.0,242.66666666666666,Critical
AXA-20201204-4019-WLESS,2020-12-04 12:01:07,2020-12-04 12:10:33,2020-12-04 16:13:13,Paul,Seun,Chatbot,ANAMBRA,Wireless,Customers End,566.0,242.66666666666666,Critical
AXA-20201221-5053-MCON,2020-12-21 10:31:49,2020-12-21 10:36:58,2020-12-21 14:39:34,Bola,Victor,WebForm,BORNO,M Connect,Customers End,309.0,242.6,Critical
AXA-20201215-4309-VOICE,2020-12-15 13:10:10,2020-12-15 13:17:45,2020-12-15 17:20:18,Bola,Victor,Chatbot,BORNO,Voice,Not Specified,455.0,242.55,Critical
AXA-20201225-3498-WLESS,2020-12-25 09:19:54,2020-12-25 09:27:04,2020-12-25 13:29:30,Ore,Seun,Email,NIGER,Wireless,Customers End,430.0,242.43333333333334,Critical
AXA-20201225-2211-WiFi10,2020-12-25 13:22:51,2020-12-25 13:26:24,2020-12-25 17:28:42,Mary,Wale,WebForm,ZAMFARA,WiFI - 10,Line damage,213.0,242.3,Critical
AXA-20201230-1648-HSE,,2020-12-30 18:24:01,2020-12-30 22:26:10,Kingsley,Kerry,Social Media,OGUN,High speed Internet,Line damage,,242.15,Critical
AXA-20201214-2165-WiFi8,2020-12-14 10:21:06,2020-12-14 10:30:17,2020-12-14 14:32:26,Kachi,Seun,WebForm,KANO,WiFI - 8,Customers End,551.0,242.15,Critical
AXA-20201227-3151-C100,2020-12-27 12:10:58,2020-12-27 12:15:14,2020-12-27 16:17:20,Sherifat,Victor,USSD,ZAMFARA,Cloud100,Line damage,256.0,242.1,Critical
AXA-20201231-2016-CBS,,2020-12-31 03:40:47,2020-12-31 07:42:53,Jennifer,Kerry,Social Media,NIGER,Cloud-based services,Line damage,,242.1,Critical
AXA-20201214-2480-C95,2020-12-14 13:01:12,2020-12-14 13:04:39,2020-12-14 17:06:26,Atiku,Victor,USSD,ANAMBRA,Cloud95,Customers End,207.0,241.78333333333333,Critical
AXA-20201231-1683-HSE,,2020-12-31 07:01:44,2020-12-31 11:03:25,Paul,Seun,Social Media,ANAMBRA,High speed Internet,Routine Service,,241.68333333333334,Critical
AXA-20201230-2014-WLESS,,2020-12-30 02:19:44,2020-12-30 06:21:24,Segun,Seun,Social Media,YOBE,Wireless,Customers End,,241.66666666666666,Critical
AXA-20201207-5255-WiFi3,2020-12-07 11:46:22,2020-12-07 11:52:27,2020-12-07 15:54:01,Vitus,Seun,Phone Call,FCT ABUJA,WiFI - 3,Customers End,365.0,241.56666666666666,Critical
AXA-20201218-5109-ICS,2020-12-18 13:21:27,2020-12-18 13:23:02,2020-12-18 17:24:30,Akin,Wale,USSD,RIVERS,Interconnection Services,Line damage,95.0,241.46666666666667,Critical
AXA-20201221-3281-MAC,2020-12-21 09:14:46,2020-12-21 09:23:01,2020-12-21 13:24:27,Mary,Wale,Social Media,OYO,Metro Area Connect,Routine Service,495.0,241.43333333333334,Critical
AXA-20201228-3046-WLESS,2020-12-28 13:29:17,2020-12-28 13:33:04,2020-12-28 17:34:28,Habeeb,Victor,Chatbot,PLATEAU,Wireless,Customers End,227.0,241.4,Critical
AXA-20201222-4171-WiFi9,2020-12-22 09:45:20,2020-12-22 09:47:53,2020-12-22 13:49:10,Sola,Wale,USSD,DELTA,WiFI - 9,Customers End,153.0,241.28333333333333,Critical
AXA-20201212-3036-MAC,2020-12-12 09:58:09,2020-12-12 09:59:42,2020-12-12 14:00:56,Kachi,Seun,Phone Call,EDO,Metro Area Connect,Customers End,93.0,241.23333333333332,Critical
AXA-20201204-2253-VOICE,2020-12-04 15:48:30,2020-12-04 15:50:15,2020-12-04 19:51:26,Sekina,Victor,Phone Call,LAGOS,Voice,Line damage,105.0,241.18333333333334,Critical
AXA-20201202-2617-HSE,2020-12-02 09:58:49,2020-12-02 10:00:22,2020-12-02 14:01:31,Sekina,Victor,Email,LAGOS,High speed Internet,Not Specified,93.0,241.15,Critical
AXA-20201204-4923-CBS,2020-12-04 10:16:51,2020-12-04 10:27:18,2020-12-04 14:28:26,Paul,Seun,USSD,DELTA,Cloud-based services,Line damage,627.0,241.13333333333333,Critical
AXA-20201230-2036-WiFi9,,2020-12-30 18:32:01,2020-12-30 22:32:49,Brenda,Kerry,Social Media,EKITI,WiFI - 9,Line damage,,240.8,Critical
AXA-20201217-4332-WiFi10,2020-12-17 08:17:47,2020-12-17 08:25:23,2020-12-17 12:26:06,Jonathan,Kerry,Email,OGUN,WiFI - 10,Customers End,456.0,240.71666666666667,Critical
AXA-20201228-2383-WiFi3,2020-12-28 12:40:03,2020-12-28 12:46:37,2020-12-28 16:47:14,Sheg,Seun,WebForm,BORNO,WiFI - 3,Line damage,394.0,240.61666666666667,Critical
AXA-20201213-3416-WiFi8,2020-12-13 10:54:15,2020-12-13 10:56:53,2020-12-13 14:57:27,Sheg,Seun,Social Media,ONDO,WiFI - 8,Customers End,158.0,240.56666666666666,Critical
AXA-20201216-4052-WiFi3,2020-12-16 14:55:12,2020-12-16 15:00:52,2020-12-16 19:01:20,Paul,Seun,Email,OGUN,WiFI - 3,Routine Service,340.0,240.46666666666667,Critical
AXA-20201213-5076-WiFi6,2020-12-13 15:41:30,2020-12-13 15:50:12,2020-12-13 19:50:36,Bola,Victor,Chatbot,ADAMAWA,WiFI - 6,Customers End,522.0,240.4,Critical
AXA-20201222-2104-WLESS,2020-12-22 08:21:14,2020-12-22 08:25:56,2020-12-22 12:26:18,Tunde,Victor,Email,KANO,Wireless,Customers End,282.0,240.36666666666667,Critical
AXA-20201223-2947-WiFi9,2020-12-23 14:07:24,2020-12-23 14:15:33,2020-12-23 18:15:55,Sherifat,Victor,WebForm,KWARA,WiFI - 9,Customers End,489.0,240.36666666666667,Critical
AXA-20201216-3370-C100,2020-12-16 10:04:07,2020-12-16 10:13:39,2020-12-16 14:13:47,Tunde,Victor,Email,BORNO,Cloud100,Customers End,572.0,240.13333333333333,Critical
AXA-20201222-6116-CBS,2020-12-22 13:00:11,2020-12-22 13:01:50,2020-12-22 17:01:56,Sekina,Victor,Chatbot,FCT ABUJA,Cloud-based services,Customers End,99.0,240.1,Critical
AXA-20201220-2368-WiFi8,2020-12-20 13:45:28,2020-12-20 13:50:43,2020-12-20 17:50:49,Segun,Seun,Chatbot,BAUCHI,WiFI - 8,Routine Service,315.0,240.1,Critical
AXA-20201222-3417-HSE,2020-12-22 09:34:43,2020-12-22 09:45:30,2020-12-22 13:31:18,Habeeb,Victor,Phone Call,ANAMBRA,High speed Internet,Customers End,647.0,225.8,Critical
AXA-20201217-4025-WiFi11,2020-12-17 09:11:15,2020-12-17 09:15:33,2020-12-17 13:01:19,Fola,Wale,USSD,KANO,WiFI - 11,Customers End,258.0,225.76666666666668,Critical
AXA-20201205-3047-WiFi10,2020-12-05 15:39:23,2020-12-05 15:42:36,2020-12-05 19:28:21,Akin,Wale,WebForm,RIVERS,WiFI - 10,Customers End,193.0,225.75,Critical
AXA-20201225-5452-MCON,2020-12-25 15:44:31,2020-12-25 15:47:13,2020-12-25 19:32:57,Popoola,Seun,WebForm,RIVERS,M Connect,Customers End,162.0,225.73333333333332,Critical
AXA-20201201-4571-WLESS,2020-12-01 15:14:13,2020-12-01 15:16:35,2020-12-01 19:02:13,Sekina,Victor,USSD,ANAMBRA,Wireless,Line damage,142.0,225.63333333333333,Critical
AXA-20201230-1460-WLESS,,2020-12-30 01:36:50,2020-12-30 05:22:25,Segun,Seun,Social Media,NASARAWA,Wireless,Line damage,,225.58333333333334,Critical
AXA-20201230-1664-HSE,,2020-12-30 12:41:46,2020-12-30 16:27:18,Sherifat,Victor,Social Media,KANO,High speed Internet,Customers End,,225.53333333333333,Critical
AXA-20201214-5680-EVOICE,2020-12-14 08:38:52,2020-12-14 08:39:33,2020-12-14 12:25:05,Kachi,Seun,Email,LAGOS,EVoice,Customers End,41.0,225.53333333333333,Critical
AXA-20201231-1675-WLESS,,2020-12-31 20:51:41,2021-01-01 00:37:10,Atiku,Victor,Social Media,OSUN,Wireless,Routine Service,,225.48333333333332,Critical
AXA-20201203-3748-WiFi11,2020-12-03 12:44:54,2020-12-03 12:55:39,2020-12-03 16:41:05,Jennifer,Kerry,Email,YOBE,WiFI - 11,Customers End,645.0,225.43333333333334,Critical
AXA-20201202-5748-MCON,2020-12-02 15:30:35,2020-12-02 15:31:47,2020-12-02 19:17:09,Jennifer,Kerry,Email,BAUCHI,M Connect,Customers End,72.0,225.36666666666667,Critical
AXA-20201231-1107-HSE,,2020-12-31 09:47:46,2020-12-31 13:33:02,Tunde,Victor,Social Media,LAGOS,High speed Internet,Customers End,,225.26666666666668,Critical
AXA-20201203-3364-HSE,2020-12-03 12:02:18,2020-12-03 12:10:01,2020-12-03 15:55:16,Atiku,Victor,Social Media,KANO,High speed Internet,Customers End,463.0,225.25,Critical
AXA-20201217-3595-WiFi3,2020-12-17 10:41:56,2020-12-17 10:50:41,2020-12-17 14:35:48,Tunde,Victor,Chatbot,ANAMBRA,WiFI - 3,Customers End,525.0,225.11666666666667,Critical
AXA-20201208-2670-HSE,2020-12-08 12:22:03,2020-12-08 12:28:40,2020-12-08 16:13:45,Segun,Seun,Phone Call,ENUGU,High speed Internet,Customers End,397.0,225.08333333333334,Critical
AXA-20201228-2737-WiFi7,2020-12-28 14:43:05,2020-12-28 14:43:35,2020-12-28 18:28:18,Akin,Wale,Social Media,IMO,WiFI - 7,Customers End,30.0,224.71666666666667,Critical
AXA-20201208-3496-WiFi9,2020-12-08 09:52:06,2020-12-08 09:54:35,2020-12-08 13:39:16,Paul,Seun,Chatbot,DELTA,WiFI - 9,Line damage,149.0,224.68333333333334,Critical
AXA-20201215-4368-WiFi6,2020-12-15 14:41:58,2020-12-15 14:47:41,2020-12-15 18:32:15,Sherifat,Victor,USSD,KANO,WiFI - 6,Customers End,343.0,224.56666666666666,Critical
AXA-20201229-1505-HSE,,2020-12-29 18:55:38,2020-12-29 22:40:11,Segun,Seun,Social Media,OYO,High speed Internet,Line damage,,224.55,Critical
AXA-20201229-2055-HSE,,2020-12-29 18:39:28,2020-12-29 22:24:01,Sekina,Victor,Social Media,NIGER,High speed Internet,Customers End,,224.55,Critical
AXA-20201215-3872-WiFi5,2020-12-15 11:33:17,2020-12-15 11:36:59,2020-12-15 15:21:31,Amelia,Kerry,WebForm,ANAMBRA,WiFI - 5,Customers End,222.0,224.53333333333333,Critical
AXA-20201215-5362-WiFi11,2020-12-15 15:43:14,2020-12-15 15:51:38,2020-12-15 19:36:09,Kingsley,Kerry,Social Media,DELTA,WiFI - 11,Customers End,504.0,224.51666666666668,Critical
AXA-20201208-5023-C100,2020-12-08 10:04:37,2020-12-08 10:08:11,2020-12-08 13:52:40,Sherifat,Victor,Chatbot,OYO,Cloud100,Line damage,214.0,224.48333333333332,Critical
AXA-20201217-2842-WiFi3,2020-12-17 10:00:26,2020-12-17 10:07:55,2020-12-17 13:52:23,Tunde,Victor,Chatbot,EKITI,WiFI - 3,Customers End,449.0,224.46666666666667,Critical
AXA-20201215-4901-WiFi4,2020-12-15 08:49:20,2020-12-15 08:53:35,2020-12-15 12:38:03,Vitus,Seun,Phone Call,ZAMFARA,WiFI - 4,Customers End,255.0,224.46666666666667,Critical
AXA-20201210-3637-EVOICE,2020-12-10 11:49:29,2020-12-10 11:57:56,2020-12-10 15:42:23,Sekina,Victor,USSD,ANAMBRA,EVoice,Line damage,507.0,224.45,Critical
AXA-20201212-4537-WiFi3,2020-12-12 10:02:58,2020-12-12 10:04:43,2020-12-12 13:49:07,Paul,Seun,Chatbot,PLATEAU,WiFI - 3,Customers End,105.0,224.4,Critical
AXA-20201207-5663-WLESS,2020-12-07 09:40:41,2020-12-07 09:50:07,2020-12-07 13:34:26,Sheg,Seun,USSD,RIVERS,Wireless,Customers End,566.0,224.31666666666666,Critical
AXA-20201221-4787-WLESS,2020-12-21 14:47:15,2020-12-21 14:52:36,2020-12-21 18:36:54,Bukky,Wale,Social Media,BAUCHI,Wireless,Customers End,321.0,224.3,Critical
AXA-20201221-3513-MAC,2020-12-21 12:51:47,2020-12-21 12:51:58,2020-12-21 16:36:13,Kola,Wale,Chatbot,KANO,Metro Area Connect,Line damage,11.0,224.25,Critical
AXA-20201212-5699-WiFi6,2020-12-12 12:37:16,2020-12-12 12:37:35,2020-12-12 16:21:42,John,Victor,Social Media,OGUN,WiFI - 6,Customers End,19.0,224.11666666666667,Critical
